[2020-04-09 22:49:41.668] _ş9¤şÿFecha, Luz UV, Humedad Tierra, Temperatura, Humedad Ambiente;;;;;
[2020-04-10;16:35:09.873];2;56;29.17;55.99
[2020-04-10;16:40:10.002];3;56;29.20;58.30
[2020-04-10;16:45:10.130];3;56;29.24;58.25
[2020-04-10;16:50:10.273];3;56;29.24;58.88
[2020-04-10;16:55:10.402];2;56;29.25;59.34
[2020-04-10;17:00:10.530];1;56;29.12;53.24
[2020-04-10;17:05:10.658];1;56;29.06;56.46
[2020-04-10;17:10:10.802];0;56;29.04;57.69
[2020-04-10;17:15:10.931];0;56;29.01;57.20
[2020-04-10;17:20:11.061];0;56;28.94;57.32
[2020-04-10;17:25:11.191];0;56;28.92;57.71
[2020-04-10;17:30:11.320];0;56;28.92;57.79
[2020-04-10;17:35:11.448];0;56;28.91;57.69
[2020-04-10;17:40:11.578];0;56;28.88;57.87
[2020-04-10;17:45:11.722];0;56;28.77;57.48
[2020-04-10;17:50:11.850];0;56;28.68;59.80
[2020-04-10;17:55:11.978];0;56;28.60;61.84
[2020-04-10;18:00:12.106];0;56;28.54;62.91
[2020-04-10;18:05:12.235];0;56;28.40;62.37
[2020-04-10;18:10:12.380];0;56;28.42;64.35
[2020-04-10;18:15:12.508];0;56;28.25;63.23
[2020-04-10;18:20:12.638];0;56;28.07;63.21
[2020-04-10;18:25:12.767];0;56;28.11;63.29
[2020-04-10;18:30:12.896];0;56;28.13;63.38
[2020-04-10;18:35:13.025];0;56;28.20;65.17
[2020-04-10;18:40:13.154];0;56;28.32;64.25
[2020-04-10;18:45:13.299];0;56;28.34;63.57
[2020-04-10;18:50:13.417];0;56;28.14;62.81
[2020-04-10;18:55:13.562];0;56;28.10;63.80
[2020-04-10;19:00:13.692];0;56;28.24;64.60
[2020-04-10;19:05:13.820];0;56;28.27;64.82
[2020-04-10;19:10:13.950];0;56;28.27;64.87
[2020-04-10;19:15:14.078];0;56;28.24;65.05
[2020-04-10;19:20:14.207];0;56;28.27;65.03
[2020-04-10;19:25:14.351];0;56;28.25;64.86
[2020-04-10;19:30:14.480];0;56;28.22;65.45
[2020-04-10;19:35:14.608];0;56;28.40;65.38
[2020-04-10;19:40:14.737];0;56;28.60;65.16
[2020-04-10;19:45:14.869];0;56;28.76;64.92
[2020-04-10;19:50:14.998];0;56;28.89;64.32
[2020-04-10;19:55:15.142];0;56;28.89;63.74
[2020-04-10;20:00:15.270];0;56;28.97;63.94
[2020-04-10;20:05:15.398];0;56;28.80;63.03
[2020-04-10;20:10:15.528];0;56;28.65;63.91
[2020-04-10;20:15:15.656];0;47;28.52;63.75
[2020-04-10;20:20:15.785];0;46;28.38;63.49
[2020-04-10;20:25:15.931];0;46;28.33;63.56
[2020-04-10;20:30:16.061];0;46;28.30;63.91
[2020-04-10;20:35:16.191];0;45;28.23;64.24
[2020-04-10;20:40:16.322];0;44;28.24;64.00
[2020-04-10;20:45:16.451];0;44;28.15;63.76
[2020-04-10;20:50:16.579];0;43;28.10;63.79
[2020-04-10;20:55:16.708];0;43;28.07;63.11
[2020-04-10;21:00:16.851];0;43;27.95;61.00
[2020-04-10;21:05:16.979];0;45;27.80;60.24
[2020-04-10;21:10:17.107];0;44;27.73;59.48
[2020-04-10;21:15:17.235];0;44;27.69;59.68
[2020-04-10;21:20:17.379];0;45;27.68;59.11
[2020-04-10;21:25:17.509];0;45;27.71;58.67
[2020-04-10;21:30:17.637];0;45;27.80;59.10
[2020-04-10;21:35:17.766];0;45;27.83;57.93
[2020-04-10;21:40:17.894];0;45;27.77;56.81
[2020-04-10;21:45:18.037];0;45;27.65;56.29
[2020-04-10;21:50:18.167];0;45;27.59;56.42
[2020-04-10;21:55:18.297];0;44;27.62;57.11
[2020-04-10;22:00:18.425];0;44;27.63;57.38
[2020-04-10;22:05:18.552];0;44;27.69;57.20
[2020-04-10;22:10:18.696];0;44;27.72;56.88
[2020-04-10;22:15:18.825];0;44;27.79;57.52
[2020-04-10;22:20:18.955];0;44;27.84;57.23
[2020-04-10;22:25:19.083];0;44;27.72;56.71
[2020-04-10;22:30:19.210];0;44;27.66;56.96
[2020-04-10;22:35:19.355];0;45;27.53;57.10
[2020-04-10;22:40:19.483];0;45;27.63;57.51
[2020-04-10;22:45:19.613];0;45;27.66;57.40
[2020-04-10;22:50:19.742];0;44;27.72;57.55
[2020-04-10;22:55:19.869];0;44;27.62;56.66
[2020-04-10;23:00:20.013];0;45;27.59;57.17
[2020-04-10;23:05:20.139];0;45;27.60;57.46
[2020-04-10;23:10:20.280];0;45;27.60;56.58
